source_file,source_sha256,doi,title,dataset_number,property_name,property_family,value,unit,expanded_uncertainty,standard_uncertainty,uncertainty_kind,confidence_level,temperature_k,pressure_kpa,frequency_mhz,phase,method,component_count,is_pure,primary_name,primary_formula,primary_inchi,primary_inchi_key,components_json
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,2.46,,0.14,,combined,95,333.3,28400,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,2.47,,0.14,,combined,95,333.3,29200,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,2.48,,0.14,,combined,95,333.3,29900,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,2.82,,0.14,,combined,95,304.9,27200,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.15,,0.15,,combined,95,303.7,7200,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.18,,0.15,,combined,95,303.7,7900,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.22,,0.15,,combined,95,303.7,8800,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.25,,0.15,,combined,95,303.7,9800,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.29,,0.15,,combined,95,303.7,11000,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.35,,0.15,,combined,95,303.7,13000,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.4,,0.15,,combined,95,303.7,14900,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.4,,0.15,,combined,95,303.7,15000,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.44,,0.15,,combined,95,303.7,16500,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.45,,0.15,,combined,95,303.7,16700,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.46,,0.15,,combined,95,303.7,17300,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.47,,0.15,,combined,95,303.7,18000,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.49,,0.15,,combined,95,303.7,18800,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.52,,0.15,,combined,95,303.7,20200,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.54,,0.14,,combined,95,303.7,21600,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.55,,0.14,,combined,95,303.7,21800,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.57,,0.14,,combined,95,303.7,23300,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.58,,0.14,,combined,95,303.7,23900,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.61,,0.14,,combined,95,303.7,25400,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.62,,0.14,,combined,95,303.7,26200,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.64,,0.14,,combined,95,303.7,27200,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je2003012-41c43c853726.xml,09e126d3aa7f63c81123e53cd48ea6b2d8c350c2d3ca92dfa26c25bb08241992,10.1021/je2003012,Relative Permittivity Measurements of Carbon Dioxide + Ethanol Mixtures,1,Relative permittivity at various frequencies,frequency_dependent,3.66,,0.14,,combined,95,303.7,28400,,Liquid,direct capacitance:P =,2,False,ethanol,C2H6O,"InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3",LFQSCWFLJHTTHZ-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C2H6O"",""name"":""ethanol"",""standard_inchi"":""InChI=1S/C2H6O/c1-2-3/h3H,2H2,1H3"",""standard_inchi_key"":""LFQSCWFLJHTTHZ-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""CO2"",""name"":""carbon dioxide"",""standard_inchi"":""InChI=1S/CO2/c2-1-3"",""standard_inchi_key"":""CURLTUGMZLYLDI-UHFFFAOYSA-N""}]"
