exclusion_id,dataset_id,source_property,property,inchikey,source_file,source_row_index,segment_index,source_file_sha256,reason_code,reason,raw_value
pubchem_liquid_window_harvest:46:0,pubchem_liquid_window_harvest,LogP,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,46,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.82
pubchem_liquid_window_harvest:47:0,pubchem_liquid_window_harvest,Henry's Law Constant,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,47,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Henry's Law constant= 1.74X10-4 atm cu m/mole @ 25 °C
pubchem_liquid_window_harvest:48:0,pubchem_liquid_window_harvest,Autoignition Temperature,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,48,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","873 °F (NTP, 1992)"
pubchem_liquid_window_harvest:49:0,pubchem_liquid_window_harvest,Autoignition Temperature,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,49,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",876 °F (469 °C)
pubchem_liquid_window_harvest:50:0,pubchem_liquid_window_harvest,Autoignition Temperature,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,50,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",469 °C
pubchem_liquid_window_harvest:51:0,pubchem_liquid_window_harvest,Decomposition,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,51,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",When heated to decomposition it emits acrid smoke and irritating fumes.
pubchem_liquid_window_harvest:52:0,pubchem_liquid_window_harvest,Odor Threshold,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,52,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","THE PROBABLE HUMAN VALUES FOR ODOR AND FLAVOR THRESHOLDS IN WATER WERE REPORTED AS 100 AND 50 PPB, RESPECTIVELY."
pubchem_liquid_window_harvest:53:0,pubchem_liquid_window_harvest,Refractive Index,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,53,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Index of refraction: 1.3775 @ 20 °C/D
pubchem_liquid_window_harvest:54:0,pubchem_liquid_window_harvest,Refractive Index,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,54,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",1.373-1.380
pubchem_liquid_window_harvest:55:0,pubchem_liquid_window_harvest,Other Experimental Properties,,RJUFJBKOKNCXHH-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RJUFJBKOKNCXHH-UHFFFAOYSA-N.experimental_properties.json,55,0,54801c6020a01ef756278a989a58df9419a799d4bf8ecc5d2c96eb98388aadf8,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",When heated to decomposition it emits acrid smoke and irritating fumes.
pubchem_liquid_window_harvest:0:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,0,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","M-cresol is a colorless liquid with a sweet tarry odor. Sinks and mixes slowly with water. (USCG, 1999)"
pubchem_liquid_window_harvest:1:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,1,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Liquid
pubchem_liquid_window_harvest:2:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,2,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Colorless or yellowish liquid with a phenolic odor; mp = 11-12 deg C; [Merck Index] Hygroscopic; [CAMEO]
pubchem_liquid_window_harvest:3:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,3,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Liquid
pubchem_liquid_window_harvest:4:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,4,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",COLOURLESS-TO-YELLOW LIQUID WITH CHARACTERISTIC ODOUR.
pubchem_liquid_window_harvest:5:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,5,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colourless to yellow-brown liquid, dry, tarry, medicinal-leathery, phenolic odour"
pubchem_liquid_window_harvest:6:0,pubchem_liquid_window_harvest,Physical Description,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,6,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless to yellowish liquid with a sweet, tarry odor. [Note: A solid below 54 °F.]"
pubchem_liquid_window_harvest:7:0,pubchem_liquid_window_harvest,Color/Form,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,7,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless, yellowish liquid"
pubchem_liquid_window_harvest:8:0,pubchem_liquid_window_harvest,Color/Form,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,8,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Colorless to yellow liquid [Note: A solid below 54 degrees F].
pubchem_liquid_window_harvest:9:0,pubchem_liquid_window_harvest,Color/Form,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,9,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless, yellowish or pinkish liquid"
pubchem_liquid_window_harvest:10:0,pubchem_liquid_window_harvest,Odor,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,10,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Phenolic odor
pubchem_liquid_window_harvest:11:0,pubchem_liquid_window_harvest,Odor,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,11,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Odor of coal tar
pubchem_liquid_window_harvest:12:0,pubchem_liquid_window_harvest,Odor,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,12,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Sweet, tarry odor"
pubchem_liquid_window_harvest:13:0,pubchem_liquid_window_harvest,Odor,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,13,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Distinct phenolic odor, with an odor threshold of 5 ppm; sometimes referred to as an empyreumatic odor"
pubchem_liquid_window_harvest:14:0,pubchem_liquid_window_harvest,Taste,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,14,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Taste threshold: 2.00X10-3 ppm
pubchem_liquid_window_harvest:15:0,pubchem_liquid_window_harvest,Boiling Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,15,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","397 °F at 760 mmHg (NTP, 1992)"
pubchem_liquid_window_harvest:16:0,pubchem_liquid_window_harvest,Boiling Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,16,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",202.2 °C
pubchem_liquid_window_harvest:17:0,pubchem_liquid_window_harvest,Boiling Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,17,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",202.00 to 203.00 °C. @ 760.00 mm Hg
pubchem_liquid_window_harvest:18:0,pubchem_liquid_window_harvest,Boiling Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,18,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",202 °C
pubchem_liquid_window_harvest:19:0,pubchem_liquid_window_harvest,Boiling Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,19,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",201 °C
pubchem_liquid_window_harvest:20:0,pubchem_liquid_window_harvest,Boiling Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,20,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",397 °F
pubchem_liquid_window_harvest:21:0,pubchem_liquid_window_harvest,Melting Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,21,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","52.7 °F (NTP, 1992)"
pubchem_liquid_window_harvest:22:0,pubchem_liquid_window_harvest,Melting Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,22,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",12.2 °C
pubchem_liquid_window_harvest:23:0,pubchem_liquid_window_harvest,Melting Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,23,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",11.8 °C
pubchem_liquid_window_harvest:24:0,pubchem_liquid_window_harvest,Melting Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,24,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",11-12 °C
pubchem_liquid_window_harvest:25:0,pubchem_liquid_window_harvest,Melting Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,25,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",54 °F
pubchem_liquid_window_harvest:26:0,pubchem_liquid_window_harvest,Flash Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,26,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","187 °F (NTP, 1992)"
pubchem_liquid_window_harvest:27:0,pubchem_liquid_window_harvest,Flash Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,27,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",187 °F (86 °C) (Closed cup)
pubchem_liquid_window_harvest:28:0,pubchem_liquid_window_harvest,Flash Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,28,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",86 °C (187 °F) - closed cup
pubchem_liquid_window_harvest:29:0,pubchem_liquid_window_harvest,Flash Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,29,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",86 °C
pubchem_liquid_window_harvest:30:0,pubchem_liquid_window_harvest,Flash Point,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,30,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",187 °F
pubchem_liquid_window_harvest:31:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,31,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","10 to 50 mg/mL at 68 °F (NTP, 1992)"
pubchem_liquid_window_harvest:32:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,32,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","In water, 2.22X10+4 mg/L at 25 °C"
pubchem_liquid_window_harvest:33:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,33,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Soluble in solutions of fixed alkali hydroxides; miscible with alcohol, chloroform, ether"
pubchem_liquid_window_harvest:34:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,34,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Miscible with acetone, benzene, carbon tetrachloride"
pubchem_liquid_window_harvest:35:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,35,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Soluble in vegetable oils, glycerin and dilute alkai"
pubchem_liquid_window_harvest:36:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,36,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",22.7 mg/mL at 25 °C
pubchem_liquid_window_harvest:37:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,37,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Solubility in water, g/100ml at 20 °C: 2.4 (moderate)"
pubchem_liquid_window_harvest:38:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,38,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",slightly soluble in water; soluble in oils
pubchem_liquid_window_harvest:39:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,39,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",miscible (in ethanol)
pubchem_liquid_window_harvest:40:0,pubchem_liquid_window_harvest,Solubility,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,40,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",2%
pubchem_liquid_window_harvest:41:0,pubchem_liquid_window_harvest,Density,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,41,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","1.0336 at 68 °F (USCG, 1999) - Denser than water; will sink"
pubchem_liquid_window_harvest:42:0,pubchem_liquid_window_harvest,Density,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,42,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",1.034 at 20 °C/4 °C
pubchem_liquid_window_harvest:43:0,pubchem_liquid_window_harvest,Density,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,43,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Relative density (water = 1): 1.03
pubchem_liquid_window_harvest:44:0,pubchem_liquid_window_harvest,Density,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,44,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",1.028-1.033
pubchem_liquid_window_harvest:45:0,pubchem_liquid_window_harvest,Density,,RLSSMJSEOOYNOY-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/RLSSMJSEOOYNOY-UHFFFAOYSA-N.experimental_properties.json,45,0,c6b501dd94c087bf6fdb3a85f957f334862eccb33db1857969f37ebb90280cbb,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",1.03
