inchikey,name,smiles,T_K,epsilon,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,frequency_mhz,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,temperature_band,roster_T_K,roster_dielectric,duplicate_observation_count,distinct_values_at_temperature,multiple_values_at_temperature,observation_origin,frequency_gate,smiles_source
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,307.15,75.3,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8369,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,309.15,74.65,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8370,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,311.15,73.97,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8371,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,313.15,73.29,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8372,4,1,true,true,extended_temperature,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,315.15,72.68,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8373,4,1,true,true,extended_temperature,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,317.15,72.09,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8374,4,1,true,true,extended_temperature,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,319.15,71.44,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8375,4,1,true,true,extended_temperature,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,321.15,70.76,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8376,4,1,true,true,extended_temperature,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,323.15,70.14,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8377,4,1,true,true,extended_temperature,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,325.15,69.54,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8378,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,327.15,68.94,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8379,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,329.15,68.3,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8380,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,331.15,67.68,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8381,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XLYOFNOQVPJJNP-UHFFFAOYSA-N,water,O,333.15,67.07,,0.1,,combined,95,Liquid,OTHER::sMethod:impedance/gain phase analyzer,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je400149j,data/raw/thermoml/10.1021__je400149j-7fb8965a0320.xml,a6402daf95d6a9021704c1bb1081c4e1b9ed718f1619828e476850713e74a5bb,8382,4,1,true,true,outside_declared_window,297.575,78.87,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,295.65,10.95,,0.11,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7358,2,1,true,true,room_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,298.15,10.82,,0.11,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7359,2,1,true,true,room_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,300.65,10.7,,0.11,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7360,2,1,true,true,room_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,303.15,10.58,,0.11,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7361,2,1,true,true,room_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,305.65,10.45,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7362,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,308.15,10.34,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7363,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,310.65,10.22,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7364,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,313.15,10.11,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7365,2,1,true,true,extended_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,315.65,10,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7366,2,1,true,true,extended_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,318.15,9.9,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7367,2,1,true,true,extended_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,320.65,9.79,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7368,2,1,true,true,extended_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,323.15,9.69,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7369,2,1,true,true,extended_temperature,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,325.65,9.59,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7370,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,328.15,9.49,,0.1,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7371,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,330.65,9.41,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7372,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,333.15,9.31,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7373,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,335.65,9.22,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7374,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,338.15,9.13,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7375,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,340.65,9.04,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7376,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,343.15,8.94,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7377,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,345.65,8.86,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7378,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,348.15,8.76,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7379,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,350.65,8.68,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7380,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XQQZRZQVBFHBHL-UHFFFAOYSA-N,"1,4,7,10-tetraoxacyclododecane",C1COCCOCCOCCO1,353.15,8.59,,0.09,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.3,10.1021/je300234g,data/raw/thermoml/10.1021__je300234g-6ca2bf760d6c.xml,aa85b41304f6fbabcfdb979932b08c3fb4ba8bfb4b2ecab5df8a743765d05742,7381,2,1,true,true,outside_declared_window,299.4,10.76,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,288.15,7.408,,0.148,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1689,4,1,true,true,outside_declared_window,298.15,7.0695,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,288.15,7.41,,0.15,,combined,95,Liquid,AC method,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2010.09.008,data/raw/thermoml/10.1016__j.jct.2010.09.008-f6e26363bf46.xml,44596c2f9d64df0eb6802fa1fe82b61406d72bb916143d70a41cadd404d88944,1898,3,1,true,true,outside_declared_window,298.15,7.0695,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,298.15,7.069,,0.141,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1690,4,1,true,true,room_temperature,298.15,7.0695,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,298.15,7.07,,0.14,,combined,95,Liquid,AC method,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2010.09.008,data/raw/thermoml/10.1016__j.jct.2010.09.008-f6e26363bf46.xml,44596c2f9d64df0eb6802fa1fe82b61406d72bb916143d70a41cadd404d88944,1899,3,1,true,true,room_temperature,298.15,7.0695,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,308.15,6.75,,0.14,,combined,95,Liquid,AC method,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2010.09.008,data/raw/thermoml/10.1016__j.jct.2010.09.008-f6e26363bf46.xml,44596c2f9d64df0eb6802fa1fe82b61406d72bb916143d70a41cadd404d88944,1900,3,1,true,true,outside_declared_window,298.15,7.0695,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,308.15,6.757,,0.135,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1691,4,1,true,true,outside_declared_window,298.15,7.0695,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,318.15,6.456,,0.129,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1692,4,1,true,true,extended_temperature,298.15,7.0695,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,328.15,6.184,,0.124,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1693,4,1,true,true,outside_declared_window,298.15,7.0695,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
XTHFKEDIFFGKHM-UHFFFAOYSA-N,"1,2-dimethoxyethane",COCCOC,338.15,5.922,,0.118,,combined,95,Liquid,Parallel plate capacitor,zero_frequency,Relative permittivity at zero frequency,0,101.325,10.1016/j.jct.2008.09.006,data/raw/thermoml/10.1016__j.jct.2008.09.006-26d32d668650.xml,fac691ab5f03cd711a6fa1735049bed46fcac2bcf22a6b00e1c6ee0bc4e70c0f,1694,4,1,true,true,outside_declared_window,298.15,7.0695,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,O=C1CCCO1,293.15,42.34,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11386,8,1,true,true,room_temperature,295.65,41.99,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,O=C1CCCO1,293.15,42.81,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11387,8,1,true,true,room_temperature,295.65,41.99,1,2,true,thermoml_zero_frequency,zero_frequency,v11_table
YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,O=C1CCCO1,298.15,41.64,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11388,8,1,true,true,room_temperature,295.65,41.99,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,O=C1CCCO1,303.15,41.1,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11389,8,1,true,true,room_temperature,295.65,41.99,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
YEJRWHAVMIAJKC-UHFFFAOYSA-N,.gamma.-butyrolactone,O=C1CCCO1,313.15,39.92,,0.06,,combined,95,Liquid,Dekameter,zero_frequency,Relative permittivity at zero frequency,0,101,10.1021/je900503p,data/raw/thermoml/10.1021__je900503p-c4927a582b2b.xml,bf9680cc2c3bfba58e1c4dd17ea6a0329e835375459beccbe561851b5f878ff7,11390,8,1,true,true,extended_temperature,295.65,41.99,1,1,false,thermoml_zero_frequency,zero_frequency,v11_table
