row_id,dataset_id,property,property_family,inchikey,name,smiles,T_K,value,unit,phase,method,uncertainty,uncertainty_kind,confidence_level,frequency_mhz,pressure_kpa,n_components,pure_or_mixture,source_doi,source_kind,source_file,source_row_index,source_file_sha256,quality_layer,licence,redistributable
thermoml_viscosity:1973,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,303.15,0.001268,Pa*s,Liquid,CAPTUB:UFactor:2,2.3e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1973,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1974,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,303.15,0.001134,Pa*s,Liquid,CAPTUB:UFactor:2,2.1e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1974,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1975,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,303.15,0.001001,Pa*s,Liquid,CAPTUB:UFactor:2,1.9e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1975,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1976,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.002073,Pa*s,Liquid,CAPTUB:UFactor:2,3.3e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1976,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1977,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001969,Pa*s,Liquid,CAPTUB:UFactor:2,3.2e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1977,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1978,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001843,Pa*s,Liquid,CAPTUB:UFactor:2,3.1e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1978,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1979,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001732,Pa*s,Liquid,CAPTUB:UFactor:2,2.9e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1979,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1980,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001614,Pa*s,Liquid,CAPTUB:UFactor:2,2.8e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1980,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1981,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001505,Pa*s,Liquid,CAPTUB:UFactor:2,2.6e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1981,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1982,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001385,Pa*s,Liquid,CAPTUB:UFactor:2,2.5e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1982,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1983,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001267,Pa*s,Liquid,CAPTUB:UFactor:2,2.3e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1983,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1984,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001144,Pa*s,Liquid,CAPTUB:UFactor:2,2.1e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1984,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1985,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.001024,Pa*s,Liquid,CAPTUB:UFactor:2,1.9e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1985,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1986,thermoml_viscosity,viscosity,dynamic_viscosity,RUOJZAUFBMNUDX-UHFFFAOYSA-N,"4-methyl-1,3-dioxolan-2-one",,308.15,0.000907,Pa*s,Liquid,CAPTUB:UFactor:2,1.8e-05,expanded,,,,2,mixture,10.1021/je0496903,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1986,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1987,thermoml_viscosity,viscosity,dynamic_viscosity,WNXJIVFYUVYPPR-UHFFFAOYSA-N,"1,3-dioxolane",,298.15,0.0005894,Pa*s,Liquid,,4.9e-06,expanded,,,,1,pure,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1987,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1988,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.003504,Pa*s,Liquid,,2.62e-05,expanded,,,,1,pure,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1988,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1989,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.003404,Pa*s,Liquid,,2.55e-05,expanded,,,,1,pure,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1989,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1990,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0002469,Pa*s,Liquid,,2.4e-06,expanded,,,,1,pure,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1990,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1991,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0002469,Pa*s,Liquid,,2.4e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1991,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1992,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0002656,Pa*s,Liquid,,2.6e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1992,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1993,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0002844,Pa*s,Liquid,,2.7e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1993,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1994,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0003055,Pa*s,Liquid,,2.9e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1994,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1995,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.000331,Pa*s,Liquid,,3.1e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1995,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1996,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0003604,Pa*s,Liquid,,3.3e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1996,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1997,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0003944,Pa*s,Liquid,,3.5e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1997,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1998,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0004345,Pa*s,Liquid,,3.8e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1998,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:1999,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0004784,Pa*s,Liquid,,4.1e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,1999,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2000,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0005305,Pa*s,Liquid,,4.5e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2000,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2001,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0005894,Pa*s,Liquid,,4.9e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2001,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2002,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.003504,Pa*s,Liquid,,2.62e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2002,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2003,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0025046,Pa*s,Liquid,,1.91e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2003,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2004,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0018849,Pa*s,Liquid,,1.45e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2004,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2005,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0014396,Pa*s,Liquid,,1.13e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2005,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2006,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0010627,Pa*s,Liquid,,8.5e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2006,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2007,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0009063,Pa*s,Liquid,,7.3e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2007,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2008,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.000756,Pa*s,Liquid,,6.2e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2008,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2009,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0006472,Pa*s,Liquid,,5.4e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2009,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2010,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0005704,Pa*s,Liquid,,4.8e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2010,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2011,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0005413,Pa*s,Liquid,,4.6e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2011,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2012,thermoml_viscosity,viscosity,dynamic_viscosity,AMQJEAYHLZJPGS-UHFFFAOYSA-N,pentan-1-ol,,298.15,0.0005894,Pa*s,Liquid,,4.9e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2012,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2013,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.003504,Pa*s,Liquid,,2.62e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2013,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2014,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0026513,Pa*s,Liquid,,2.02e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2014,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2015,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0019664,Pa*s,Liquid,,1.52e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2015,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2016,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0014908,Pa*s,Liquid,,1.16e-05,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2016,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2017,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0011233,Pa*s,Liquid,,8.9e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2017,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2018,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0008294,Pa*s,Liquid,,6.8e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2018,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2019,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0006199,Pa*s,Liquid,,5.2e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2019,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2020,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0004811,Pa*s,Liquid,,4.2e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2020,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2021,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.000382,Pa*s,Liquid,,3.4e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2021,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2022,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0003141,Pa*s,Liquid,,2.9e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2022,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2023,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0002469,Pa*s,Liquid,,2.4e-06,expanded,,,,2,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2023,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2024,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.003404,Pa*s,Liquid,,2.55e-05,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2024,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2025,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0023038,Pa*s,Liquid,,1.8e-05,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2025,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2026,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0016816,Pa*s,Liquid,,1.33e-05,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2026,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2027,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.001243,Pa*s,Liquid,,1e-05,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2027,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2028,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0009659,Pa*s,Liquid,,7.9e-06,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2028,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2029,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0007592,Pa*s,Liquid,,6.2e-06,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2029,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2030,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0006508,Pa*s,Liquid,,5.5e-06,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2030,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2031,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0005518,Pa*s,Liquid,,4.7e-06,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2031,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
thermoml_viscosity:2032,thermoml_viscosity,viscosity,dynamic_viscosity,RTZKZFJDLAIYFH-UHFFFAOYSA-N,diethyl ether,,298.15,0.0004804,Pa*s,Liquid,,4.2e-06,expanded,,,,3,mixture,10.1021/je100594u,primary_thermoml_measurement,data/processed/viscosity_observations_thermoml.csv,2032,e0d647d6eadc0adc61ed05b222b9b4fc26ac13c9c84de63a1282e58823ccbf83,publishable_core,thermoml_open,true
