candidate_id,smiles,inchikey,family,nearest_solvfunc_name,nearest_solvfunc_category,max_tanimoto_solvfunc,max_tanimoto_v01,novelty,tier,predicted_dielectric,posterior_std,std_percentile,acquisition_score,cluster,hazard_flags,manual_review_warnings,mp_c,bp_c,literature_doi,availability_status,decision_status,source_commit,model_input_sha256
alr1:062147,C#CC1CC(C)OC(=O)O1,CYEYHHFHDWBSKX-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.4,0.14705882352941177,0.8529411764705882,A,42.449384123584544,27.331458057028957,0.9483123836126629,0.8088546801402124,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:030249,COC1CN(C(C)C)C1,UTWUNAPWBVXNHU-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.34782608695652173,0.16666666666666666,0.8333333333333334,B,24.187827063491852,29.018020755301468,0.9699022346368715,0.808251862197393,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:061825,CCOCc1nnn(C)n1,XWFIJLSHABUZAU-UHFFFAOYSA-N,Ethers,diethoxymethane,Ethers,0.3076923076923077,0.16129032258064516,0.8387096774193549,B,19.703437773685152,28.356331782520925,0.9634427374301676,0.8080487475220761,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:025385,C=C1OC(C)CC(C)O1,SYKSRBWOTOSLBT-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.3076923076923077,0.17391304347826086,0.8260869565217391,B,66.61369217849145,29.953289688202652,0.9777583798882682,0.8077134442555259,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:051371,CCOC(OC)C(Cl)(Cl)Cl,NPGALKMTMJTYTH-UHFFFAOYSA-N,Ethers,diethoxymethoxyethane,Ethers,0.36363636363636365,0.18518518518518517,0.8148148148148149,B,18.72401627076241,34.03781119679555,0.9911894785847299,0.8076358714394096,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:080442,C=C1OCC(CC2COC(=O)O2)O1,ZOHVDIGZDDFSEW-UHFFFAOYSA-N,Cyclic Carbonates,"1,2-Butylene carbonate",Cyclic Carbonates,0.5333333333333333,0.17647058823529413,0.8235294117647058,A,25.142292911305503,30.47166450098367,0.980481843575419,0.8074556358856392,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:052855,C1COC2CCN(C1)CC2,MQUIPFCQSATGHO-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.32,0.16,0.84,B,23.738664031901873,28.126289421736185,0.9608822160148975,0.8071410614525139,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:040728,C=CC=CC1CCCO1,FNGLFHNXLDPYBV-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.32142857142857145,0.13793103448275862,0.8620689655172413,B,24.428065794114083,26.62674354979034,0.9361033519553073,0.8069856482373338,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:068290,O=C1OC(F)C(C(F)CF)O1,FOIPUJLKKNDYSY-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.48,0.11428571428571428,0.8857142857142857,A,22.554241443538032,25.5100796097155,0.9106145251396648,0.8065442936951316,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070219,C#CC1COC(=O)OC1C#C,MJAFHXWKUAXPIU-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.41379310344827586,0.1875,0.8125,A,28.8268859250609,34.397792238313635,0.9924464618249534,0.8063627502327747,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073566,CC1COC(C)C1C(F)(F)F,BYCOHHMPFNTDSJ-UHFFFAOYSA-N,Ethers,"4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3103448275862069,0.14814814814814814,0.8518518518518519,B,19.38001310322964,27.214277471723367,0.9463687150837988,0.8061659424787916,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:074163,COC1COC2OCCCC12,GEWGOCQQCMYLCH-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3448275862068966,0.16666666666666666,0.8333333333333334,B,21.128652879743058,28.721716804727933,0.9672835195530727,0.8060695996275606,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:057865,CCC1CC2CC1C(=O)O2,FXDYFHWKXGKAMP-UHFFFAOYSA-N,Cyclic Carbonates,"1,2-Butylene carbonate",Cyclic Carbonates,0.3235294117647059,0.14705882352941177,0.8529411764705882,B,21.300998584576938,27.10568326567592,0.944518156424581,0.8056184275386132,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:066197,FC(F)COCOCC(F)F,ANMVFHQWJZZMKU-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.7142857142857143,0.15789473684210525,0.8421052631578947,A,62.50697861804456,27.838418721069804,0.9565991620111732,0.8055571890620405,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:076263,FC(F)(F)COCCC(Cl)(Cl)Cl,GRBGUQSGGIBNSW-UHFFFAOYSA-N,Ethers,"1,1,1-Trifluoro-2-(2-(2,2,2-trifluoroethoxy)ethoxy)ethane",Ethers,0.6,0.19230769230769232,0.8076923076923077,A,20.230163704914037,35.806223577567465,0.996205772811918,0.8046277395788569,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:007679,CN(C)C1OCCO1,MPMQNXVIUFUDEP-UHFFFAOYSA-N,Ethers,"2-methoxy-1,3-dioxolane",Ethers,0.3333333333333333,0.18181818181818182,0.8181818181818181,B,64.94541262503319,31.15535698350116,0.9833333333333333,0.8045454545454545,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:057911,CC1C=CC2COC(=O)C12,FBFOAZNJGCSPMQ-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.3125,0.18181818181818182,0.8181818181818181,B,25.497963747309775,31.127191521448612,0.9832169459962756,0.8044502285424072,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:048869,C#CC1OC(=O)OCC1C,ODWGRHZRJNPPTR-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.5,0.18181818181818182,0.8181818181818181,A,28.17312494199333,31.122968303143047,0.9831820297951583,0.8044216607414931,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:054545,CCC1COC(CC)CO1,XNLNFAUIMQFOJH-UHFFFAOYSA-N,Cyclic Carbonates,"1,2-Butylene carbonate",Cyclic Carbonates,0.4,0.17647058823529413,0.8235294117647058,A,11.223926181822602,29.782125880178207,0.9766061452513967,0.8042638843246795,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070857,CC1OCC(C(F)(F)F)CO1,AYXPVTLZRQXUOD-UHFFFAOYSA-N,Ethers,"4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3333333333333333,0.16,0.84,B,21.262924627145185,27.89126722915694,0.9572858472998138,0.8041201117318436,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:018760,CC(C#N)C(Cl)(Cl)Cl,UXIIYXXIALHYCJ-UHFFFAOYSA-N,Nitriles,i-Butyronitrile (Isobutyronitrile),Nitriles,0.4117647058823529,0.19047619047619047,0.8095238095238095,A,25.36750178186635,34.670617926868104,0.9933193668528864,0.804115677928527,Nitriles,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:023816,CCOC(F)C(Cl)(Cl)Cl,GRODHENZBGYYBH-UHFFFAOYSA-N,Ethers,diethoxymethoxyethane,Ethers,0.38095238095238093,0.19230769230769232,0.8076923076923077,B,24.563509277454997,35.39920929957543,0.9953095903165735,0.8039038998710786,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:008193,CC1OCC(Cl)CO1,GTCHJWXOUCJFBZ-UHFFFAOYSA-N,Ethers,"4-Methyl-1,3-dioxolane",Ethers,0.30434782608695654,0.18181818181818182,0.8181818181818181,B,25.81282935870232,30.839713875786998,0.9821810986964619,0.803602717115287,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:052633,C#CC1OC(=O)OC1CF,AGWNZOTZYMXGHS-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.32142857142857145,0.11428571428571428,0.8857142857142857,B,20.831848102214995,25.399338765899792,0.9072625698324023,0.8035754189944134,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:033808,C#CCCC(C)OC=O,CUOHBXGXPLRSNW-UHFFFAOYSA-N,Formates,i-Propyl formate,Formates,0.38461538461538464,0.16129032258064516,0.8387096774193549,B,23.223973426974275,27.88239497707158,0.957122905027933,0.8027482429266535,Formates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:023500,C1COC2OCCC2C1,RWLBEFHBHIUHSZ-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.391304347826087,0.18518518518518517,0.8148148148148149,B,23.85295506697274,31.397508722550683,0.9843109869646183,0.802031174563763,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:054876,CC1CC(F)CC(F)CO1,PAFLSXJTPOMENY-UHFFFAOYSA-N,Ethers,"4-Methyl-1,3-dioxolane",Ethers,0.3076923076923077,0.15384615384615385,0.8461538461538461,B,15.980618911699622,27.263317677946205,0.9471368715083799,0.8014235066609369,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:057647,COC(C)CC(CCl)CCl,MQDFXFBXBAHSHF-UHFFFAOYSA-N,Ethers,"1,2-dimethoxypropane",Ethers,0.391304347826087,0.18181818181818182,0.8181818181818181,B,21.367422118404132,30.254436582944322,0.9793412476722533,0.8012792026409344,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:048830,CCCC(OC)C(Cl)(Cl)Cl,QXWISBJFMLQFEA-UHFFFAOYSA-N,Ethers,"1,1,1-trifluoro-2,3-dimethoxypropane",Ethers,0.32142857142857145,0.1935483870967742,0.8064516129032258,B,16.580910265856346,34.67270601986463,0.993342644320298,0.8010827776776596,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:071876,CCOC1CC(C)OC(C)C1,FYBBHDBYZAXPQQ-UHFFFAOYSA-N,Ethers,"2-ethoxy-4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3142857142857143,0.17857142857142858,0.8214285714285714,B,21.168326952324023,29.56484346087599,0.9749418063314711,0.8008450552008513,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073783,COC(F)(F)OCC(Cl)(Cl)Cl,MNTDFGHEPMQYJU-UHFFFAOYSA-N,Ethers,"2,2,3,3-tetrafluoro-1,4-dimethoxybutane",Ethers,0.3333333333333333,0.19230769230769232,0.8076923076923077,B,19.102898828153172,34.07145841813393,0.991340782122905,0.8006983240223463,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:066411,O=C1OC(F)C(C(F)(F)F)O1,CYWUQXOYTGWBJS-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.5714285714285714,0.12903225806451613,0.8709677419354839,A,17.098114157166897,25.823842149831655,0.9191457169459962,0.8005462695981258,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:049566,O=C1OC2CC=CCC2O1,NLJDUSFLAAMLOL-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.36363636363636365,0.18518518518518517,0.8148148148148149,B,27.49401201705024,30.851656940012326,0.9822043761638733,0.8003146768742673,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:025492,CCC1OC(F)=C(F)O1,WCFPPAYDBCODEZ-UHFFFAOYSA-N,Cyclic Carbonates,"1,2-Butylene carbonate",Cyclic Carbonates,0.32142857142857145,0.16,0.84,B,25.603191991719576,27.553318760564274,0.9522113594040968,0.7998575418994414,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070425,C1CC2CCOC(O1)OCC2,OFAWENMXWDJQMJ-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3333333333333333,0.1875,0.8125,B,18.28211409473723,31.381006266650953,0.9842178770949721,0.7996770251396649,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073708,CC(Cl)(Cl)COCC(C)(Cl)Cl,KZQLVEJMFZXKIH-UHFFFAOYSA-N,Ethers,"Bis(2,2,2-trifluoroethyl) ether",Ethers,0.3333333333333333,0.2,0.8,B,18.47014667922854,41.418163200892636,0.9991620111731844,0.7993296089385475,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:073605,CC1OCC(C(F)(F)F)C1C,OOGALLHHMDIXDB-UHFFFAOYSA-N,Ethers,"4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3103448275862069,0.14814814814814814,0.8518518518518519,B,18.741768365139123,26.740443444812833,0.9382448789571695,0.7992456376301814,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055488,C=C1COC2OCCCC12,JOTUIXLVJRSCJP-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3103448275862069,0.1875,0.8125,B,23.401564974967,31.220115548162756,0.9835893854748603,0.799166375698324,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:060302,CC1CCP(C)(=O)CCO1,RVDPBPCJNJRLNV-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.4230769230769231,0.17857142857142858,0.8214285714285714,A,25.974254726037817,29.32097622801129,0.9727188081936685,0.7990190210162277,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:041901,C1COC2OCOC2O1,WYNNLOAWRFBIMG-UHFFFAOYSA-N,Ethers,"2-methoxy-1,3-dioxolane",Ethers,0.3,0.2,0.8,B,26.29608089326899,38.91607515737164,0.9985451582867784,0.7988361266294227,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:064410,C=CC1CC(C)OC(=O)O1,GJLXQKRVSXVTCB-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.4,0.14705882352941177,0.8529411764705882,A,40.16412809550853,26.656637660742327,0.9365572625698324,0.7988282533683865,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:052160,C1COC(C2OCCS2)C1,IRUAWWNQPDZJIV-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3333333333333333,0.16129032258064516,0.8387096774193549,B,19.917539412444686,27.569274856079918,0.9524324953445065,0.7988143509341022,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:054008,C=CC1CCCOC1C=C,DEVTZWJQVRPLKX-UHFFFAOYSA-N,Ethers,2-Methyl tetrahydrofurane,Ethers,0.3333333333333333,0.14285714285714285,0.8571428571428572,B,16.09333895896769,26.40326304935549,0.9319250465549348,0.798792897047087,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:016848,COC1CN(C#N)C1,KZIPLWPRKDQSGA-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.3333333333333333,0.15384615384615385,0.8461538461538461,B,23.1223883540409,27.06697508602565,0.9439362197392923,0.7987152628563242,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:071561,N#CC(C#N)=NOCC(F)F,WYGRARWQCGXTHV-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.32,0.18518518518518517,0.8148148148148149,B,73.97785908873134,30.36803123270929,0.9798533519553073,0.7983990275191394,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:078701,O=C1OC(C(F)F)C(C(F)F)O1,JZZZGPRSCWNQMI-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.45,0.14814814814814814,0.8518518518518519,A,15.487809389551199,26.692856503406166,0.9372206703910615,0.7983731636664598,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:063215,CC1OC2COC(=O)C1C2,KCLKJITYPAAWJY-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.3125,0.18181818181818182,0.8181818181818181,B,27.319295624953448,29.650595858173805,0.9755935754189944,0.7982129253428135,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070325,C1COC(CC2OCCO2)O1,DIMWHKNNIBAPFI-UHFFFAOYSA-N,Ethers,"2-methoxy-1,3-dioxolane",Ethers,0.3,0.2,0.8,B,21.61343382284186,36.98143724607088,0.9977537243947858,0.7982029795158287,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:055676,CCOCc1ncccn1,BIMRLBCIRDTAMM-UHFFFAOYSA-N,Ethers,Diethyl ether,Ethers,0.3333333333333333,0.18518518518518517,0.8148148148148149,B,19.197940101920334,30.26996250310703,0.9794692737430167,0.7980860749017175,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:074246,CN=CCOC1COC(=O)O1,OPLFJGZJJAQOLC-UHFFFAOYSA-N,Cyclic Carbonates,"1,2-Butylene carbonate",Cyclic Carbonates,0.3783783783783784,0.15384615384615385,0.8461538461538461,B,71.19716715273795,27.023474201983195,0.9431447858472998,0.7980455880246382,Cyclic Carbonates,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:042873,COC1CN(N(C)C)C1,BQFFNLPVACVTIE-UHFFFAOYSA-N,Ethers,Cyclopentyl methyl ether,Ethers,0.34782608695652173,0.17391304347826086,0.8260869565217391,B,24.07347590658578,28.596712726148525,0.9657937616387338,0.7978296291798236,Ethers,,,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:050155,O=C1OC(F)(F)C(F)(F)O1,VUZHZBFVQSUQDP-UHFFFAOYSA-N,Cyclic Carbonates,Difluoroethylene carbonate,Cyclic Carbonates,0.3,0.16666666666666666,0.8333333333333334,B,23.59718463604013,27.899070023489763,0.9573324022346369,0.7977770018621975,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:080180,FC(F)C(F)COCC(F)C(F)F,HTRIROVTWLKIFY-UHFFFAOYSA-N,Ethers,"bis(2,2-difluoroethyl)ether",Ethers,0.5,0.2,0.8,A,11.030481790342515,36.3862026011705,0.9969972067039106,0.7975977653631285,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:078052,FC(F)(F)COCC(CCl)CCl,QCQIMNWTGXJSHA-UHFFFAOYSA-N,Ethers,"Bis(2,2,2-trifluoroethyl) ether",Ethers,0.47619047619047616,0.18518518518518517,0.8148148148148149,A,20.74362033297325,30.138568288393724,0.9787825884543762,0.7975265535554177,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:048308,FC1(F)CC1C1COCO1,DFEMMEGRLJZIFR-UHFFFAOYSA-N,Ethers,"4-(trifluoromethyl)-1,3-dioxolane",Ethers,0.3448275862068966,0.125,0.875,B,21.239818799405047,25.52668269669269,0.9112081005586592,0.7973070879888268,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:044651,O=C1OCC(C(Cl)(Cl)Cl)O1,MAEPVYCUHXPLAX-UHFFFAOYSA-N,Cyclic Carbonates,propylene carbonate,Cyclic Carbonates,0.4444444444444444,0.2,0.8,A,22.279629971339357,35.709411427840934,0.9960311918063315,0.7968249534450652,Cyclic Carbonates,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
alr1:070027,FC(F)(F)COSC(Cl)(Cl)Cl,CHVKKTVYIMFWNO-UHFFFAOYSA-N,Ethers,"Bis(2,2,2-trifluoroethyl) ether",Ethers,0.38095238095238093,0.2,0.8,B,17.92856022745223,35.3998835005957,0.9953212290502793,0.7962569832402235,Ethers,,polyhalogenated_alkyl,,,,unknown,awaiting_manual_review,a5101e30c6975552d97e34f1e93461126715c862,6f31c5b22a6a85a14954d3103a9ce5498eb4cdb265e55cfc8679adb78e4e5396
